Incident energy, first deposit (MeV), second deposit (MeV), front detector, back detector, front G4 event ID, back G4 event ID 
208.24977408538894, 2.5552423, 3.60185, 11, 11, 3463414, 3463414
190.23513646280685, 0.0228969, 4.4554480000000005, 12, 21, 2066153, 2066153
56.006152693060244, 0.0103616, 2.3624490000000002, 13, 12, 850367, 850367
508.7624084654667, 0.188804, 5.832705, 13, 21, 9201273, 9201273
110.11148532639731, 6.2760446000000005, 7.626572400000001, 14, 16, 2966853, 2966853
188.7446456371706, 0.874266, 4.52391, 15, 10, 7338208, 7338208
133.08103383734988, 0.068362, 1.0989406, 15, 12, 7907478, 7907478
85.79734162267346, 3.653865, 8.7269441, 15, 23, 3625038, 3625038
166.17009565708327, 2.422352, 6.049366900000001, 16, 20, 5732540, 5732540
19.6142435657099, 7.17674, 11.9964, 16, 23, 1643319, 1643319
152.61023781141193, 4.5417695, 4.56703, 16, 24, 4996342, 4996342
194.22768869927745, 3.3115673, 4.2318940000000005, 17, 4, 7948096, 7948096
23.787566744501305, 5.70851, 17.5952, 17, 10, 8472871, 8472871
29.590949388466015, 0.00474722, 6.48084, 17, 15, 3780813, 3780813
29.58011499083227, 0.0044242, 3.33585, 19, 9, 8372595, 8372595
51.27308953015404, 4.98919, 15.0449, 19, 14, 1388758, 1388758
546.6439351972354, 1.9461175, 0.280956, 20, 13, 3803227, 3803227
94.52265576000423, 1.26193, 7.830696199999999, 21, 2, 1542202, 1542202
74.48616380430565, 1.993302, 9.3181115, 21, 8, 6513140, 6513140
23.149663843426197, 9.49172, 13.495, 21, 10, 8393254, 8393254
448.79685571048276, 0.499072, 7.5803026000000004, 21, 13, 1452877, 1452877
123.54724995809465, 5.1982386, 2.0997646999999997, 22, 14, 1772403, 1772403
36.18521839912569, 4.30276, 30.7915, 22, 17, 3208945, 3208945
64.4950392051561, 9.23836743, 11.3168, 22, 20, 3252648, 3252648
176.21658768314728, 2.4986631499999996, 4.933582100000001, 23, 21, 9298, 9298
47.29261370138511, 12.648672099999999, 22.484, 24, 21, 11511, 11511
122.64742277297478, 2.45462, 5.832705, 24, 21, 9201273, 9201273
78.49751709808481, 2.035827, 9.094806, 25, 1, 4295733, 4295733
64.2304178450197, 0.0767473, 8.0845173, 25, 8, 613262, 613262
21.427441458152202, 5.39465, 15.5707, 25, 11, 2016871, 2016871
32.49007954091087, 1.1602169199999999, 30.6276, 1, 17, 6084105, 6084105
151.76954105469713, 3.8440546999999996, 5.16551, 1, 21, 7548121, 7548121
224.78135945035547, 1.189509, 3.7642982, 1, 24, 5984572, 5984572
31.317305629532257, 11.306091480000001, 19.8433, 2, 5, 4927783, 4927783
27.178648874928854, 6.152923, 20.6105, 2, 13, 7163275, 7163275
67.35790580365551, 0.035337, 10.5185121, 2, 19, 9889339, 9889339
37.04332592811886, 1.37179, 2.06317, 4, 5, 5167285, 5167285
101.23835202619784, 2.02249, 7.0716536, 4, 17, 8479646, 8479646
48.39977932281886, 4.424917969999999, 16.0858649, 7, 19, 1267672, 1267672
72.98547446195539, 8.4404457, 10.5185121, 7, 19, 9889339, 9889339
176.15304040345836, 1.0896590000000002, 5.0888819000000005, 7, 22, 7600541, 7600541
131.08683489187956, 0.657197, 3.207425, 7, 24, 1957427, 1957427
40.07750991730279, 0.291508, 17.502, 8, 2, 8702883, 8702883
139.1827621619941, 4.4417124999999995, 5.0631, 10, 7, 315469, 315469
31.091423566101412, 0.151559, 0.30508, 10, 17, 4765488, 4765488
150.29610299754722, 2.7732756999999997, 1.8520052, 11, 4, 8944754, 8944754
114.19363350104754, 2.692607, 6.522531900000001, 11, 9, 5758089, 5758089
101.18317975473997, 5.6964342, 7.8167365, 11, 12, 3208735, 3208735
146.32292608780585, 2.7732756999999997, 0.0923067, 11, 12, 8944754, 8944754
136.15914187094495, 1.484298, 5.401577, 11, 18, 1786239, 1786239
113.86313027667961, 4.7557041, 2.1365402000000002, 12, 3, 8069716, 8069716
79.41525370165232, 6.743955, 6.4415496, 12, 12, 8438578, 8438578
13.679181667711532, 0.0321179, 13.3866, 13, 5, 2651100, 2651100
192.81739704689562, 0.0165127, 1.478024, 13, 16, 2044369, 2044369
32.8269300355654, 0.0500301, 10.5467, 13, 17, 2913519, 2913519
24.657051050115683, 2.93742232, 21.2237, 13, 21, 4953817, 4953817
102.63931025915349, 2.862474, 6.8660187, 14, 3, 2290866, 2290866
23.68530719139096, 5.5508, 17.8155, 14, 15, 3895959, 3895959
105.30885471479951, 6.6870709999999995, 7.515456, 15, 19, 6139955, 6139955
213.7981435463314, 3.7718251, 2.5523092999999997, 15, 20, 5411943, 5411943
156.98540115896003, 0.764741, 4.782588799999999, 17, 1, 6900212, 6900212
201.27881864614005, 3.2546149499999997, 4.548621, 17, 1, 9272111, 9272111
177.6119918233867, 3.3849026999999996, 4.5083023, 18, 8, 3770694, 3770694
196.71846781710087, 2.782037, 4.5721554, 19, 6, 5121518, 5121518
42.61810053713373, 9.88139, 26.8071, 19, 12, 3416058, 3416058
220.04281486049172, 3.4470270000000003, 3.685995, 19, 17, 6759140, 6759140
35.7077459196978, 10.494198500000001, 24.9829, 19, 20, 710114, 710114
28.174745525024946, 0.0348037, 8.8784, 19, 22, 2887976, 2887976
32.74165879101906, 2.6328096, 0.0158179, 19, 23, 3475924, 3475924
74.52300499182172, 4.594207, 0.891228, 20, 17, 7227676, 7227676
71.16937232123155, 5.746648142000001, 10.314501700000001, 20, 19, 5728923, 5728923
267.9536505394078, 1.0884749, 5.0631, 21, 7, 315469, 315469
34.300764853279475, 14.75169, 19.1367, 21, 7, 7781766, 7781766
35.569601103555556, 5.30802, 29.7282, 21, 8, 1392265, 1392265
183.56224012404596, 1.15813, 4.03202, 21, 23, 566129, 566129
13.093303315677076, 2.43039972, 10.4425, 21, 23, 9755538, 9755538
31.144549937821807, 11.0745, 19.7675, 21, 24, 3602144, 3602144
104.14144361189369, 5.6132758, 7.1474729, 22, 18, 562495, 562495
168.17728087940236, 1.20307, 4.626542, 22, 19, 8410443, 8410443
199.6130842887212, 4.5562084, 4.7035928, 23, 13, 1686760, 1686760
62.583008533562975, 8.6863184, 11.8822924, 24, 1, 9165031, 9165031
214.98179103945108, 0.0396851, 3.114785, 24, 15, 4726297, 4726297
21.728050327541496, 0.965808, 5.37855, 24, 18, 9682210, 9682210
31.75815779624702, 4.6363676499999995, 26.7106, 25, 5, 4552806, 4552806
84.00794728008555, 0.460104, 8.3610854, 1, 19, 677141, 677141
45.184292685785294, 13.271200899999998, 31.60397, 3, 23, 3786269, 3786269
100.34449772649873, 5.2454079, 7.8781411, 3, 24, 4550758, 4550758
92.72328709911585, 6.146416209999999, 7.7908931, 4, 2, 2603321, 2603321
56.71816587053934, 0.00892377, 12.4721192, 4, 21, 9552736, 9552736
114.70250075939043, 3.546390979999999, 6.548098, 5, 23, 7777172, 7777172
21.09578357376347, 0.0432081, 2.22959, 6, 7, 1121634, 1121634
100.92940751177002, 2.7303337, 6.73009, 6, 11, 447257, 447257
209.39088952339853, 0.705828, 3.952273, 6, 11, 1843514, 1843514
98.67504591659258, 5.901134, 7.6951131, 6, 16, 5101300, 5101300
185.23166995916336, 0.626733, 0.488941, 6, 18, 332263, 332263
40.13348317380803, 14.614899999999999, 25.3232, 7, 13, 256168, 256168
145.22877866340446, 0.63066161, 5.7040795, 7, 14, 2393800, 2393800
189.7642585073122, 4.21249, 4.1516389, 8, 3, 6058435, 6058435
114.478757079361, 1.4872007, 6.2909143, 8, 10, 7618020, 7618020
46.508013499125354, 0.453114, 25.3232, 8, 13, 256168, 256168
151.28447519252086, 0.711921, 7.0430090000000005, 9, 5, 432650, 432650
113.74723672342816, 1.7508609, 6.18953, 9, 14, 3238213, 3238213
215.76699182574657, 0.20097, 3.53588, 9, 19, 5583694, 5583694
222.408514469063, 2.43853, 3.87736, 10, 8, 1751769, 1751769
130.90455424452875, 3.13755115, 5.725937, 11, 11, 8874220, 8874220
48.343881525553684, 8.4524154, 18.2927, 11, 18, 4108156, 4108156
72.43917594201446, 7.073386129999999, 10.0661746, 12, 12, 4770448, 4770448
38.77795375365508, 3.304137201, 0.476222, 13, 2, 3648944, 3648944
83.64658954900085, 2.7494279999999995, 6.097841, 13, 7, 8558730, 8558730
135.0650914302148, 5.7183107, 6.5045957, 13, 13, 2029284, 2029284
37.00788361182413, 14.901972, 21.159, 13, 18, 7355496, 7355496
177.98994161406677, 4.9433501600000005, 4.822806, 14, 6, 2588124, 2588124
105.15797235872765, 4.1885999, 4.0895077, 14, 8, 8910536, 8910536
12.590603149369485, 0.00123224, 0.757529, 14, 14, 2679508, 2679508
60.40195068653895, 0.300958, 2.41868, 15, 2, 2179460, 2179460
61.30136944816127, 8.250002100000001, 10.2334, 15, 21, 4469875, 4469875
59.602929347843315, 8.737585699999999, 11.114595900000001, 15, 22, 2386115, 2386115
39.29385407869813, 16.9465443, 21.7024, 16, 10, 4529349, 4529349
37.714849048370866, 4.80549, 14.54484, 16, 11, 66994, 66994
129.95181825441227, 0.325412, 6.123601, 16, 14, 1847782, 1847782
51.81182606000277, 2.2635028, 13.4043, 16, 14, 9922572, 9922572
183.22906817575335, 4.0657825, 4.3103484000000005, 16, 18, 8890360, 8890360
131.34242672774008, 0.00443044, 5.6248166, 18, 1, 209016, 209016
39.08822123796597, 9.39534, 29.2364, 18, 4, 5594919, 5594919
146.34988669843028, 30.743859999999998, 7.0430090000000005, 18, 5, 432650, 432650
32.96484977132127, 4.78002, 7.04542, 18, 25, 7427562, 7427562
161.03920471795163, 1.10733446, 4.543256, 19, 19, 6375427, 6375427
32.7374017376909, 16.7579, 15.094, 19, 24, 8271669, 8271669
29.325874830380144, 15.873263908999999, 13.2269, 20, 4, 9606089, 9606089
109.26942903185841, 0.155507, 3.46771, 20, 15, 2863392, 2863392
44.980951786715536, 0.0276162, 0.328575, 20, 20, 5513716, 5513716
107.5055439902876, 0.35048239999999997, 6.5401535, 22, 20, 2877224, 2877224
133.1854195720316, 4.54162204, 5.9632072, 23, 22, 2507673, 2507673
125.27476447460663, 3.2857759, 5.7761285, 24, 4, 5701027, 5701027
129.19667785798174, 1.1254963, 5.84842, 24, 5, 4591038, 4591038
71.90605044353401, 4.3625207999999995, 6.614372400000001, 25, 6, 9914471, 9914471
60.93752473212248, 2.8254029999999997, 11.7927857, 25, 10, 2122624, 2122624
31.43884865206803, 3.3094174, 5.72109, 25, 16, 3163710, 3163710
195.40513338812207, 0.179684, 4.3698821, 25, 16, 3203294, 3203294
30.565848010810782, 0.7533547, 21.159, 25, 18, 7355496, 7355496
36.701360917953025, 3.39555133, 25.0921, 1, 2, 7586416, 7586416
33.48417043320444, 5.82229906, 27.5056, 2, 3, 4972186, 4972186
160.38865673435635, 0.0593401, 15.58258, 2, 12, 353899, 353899
126.56228457065617, 2.026748, 0.902331, 2, 19, 3365035, 3365035
150.2499943923176, 3.5410219000000005, 5.009613, 3, 1, 1846134, 1846134
167.01678058172206, 4.304676, 4.7910960000000005, 3, 11, 223446, 223446
53.50483884141397, 2.4410406, 13.774107200000001, 4, 8, 125484, 125484
150.20277279428433, 1.19052, 4.148396, 4, 8, 6298492, 6298492
20.445075816962685, 9.379690270000001, 10.7941, 4, 18, 158785, 158785
173.8098793497952, 3.8929447, 4.3966989, 4, 22, 8524868, 8524868
180.89174193733288, 2.06266, 1.655717, 5, 17, 2560047, 2560047
31.540358492100836, 9.07419, 21.9425, 6, 20, 3609003, 3609003
39.123429592127536, 0.430126, 27.87297714, 6, 22, 4673426, 4673426
145.48472633548954, 3.2703735999999997, 4.874160000000001, 7, 8, 10163, 10163
100.79076522084802, 6.3617317, 7.4664470000000005, 8, 8, 6174371, 6174371
164.90137704891208, 3.855131, 4.4727218, 8, 11, 6554340, 6554340
140.8506562620887, 1.7556742, 5.1472949, 10, 1, 9483228, 9483228
76.2358490166389, 0.516531, 8.7766894, 10, 5, 9296388, 9296388
90.80690341501736, 5.628430244, 7.8606300000000005, 10, 10, 9449264, 9449264
173.53199915696518, 2.59143395, 4.954565700000001, 10, 23, 5947396, 5947396
45.54940528786426, 9.7810697, 20.9818, 11, 8, 9923349, 9923349
32.87717541573534, 22.143539999999998, 10.3915, 11, 25, 849886, 849886
70.32020958648673, 5.9323529, 11.0277405, 12, 7, 4687379, 4687379
66.42147213247904, 0.0130155, 1.24236, 12, 10, 823416, 823416
23.97219489551435, 7.01699395, 16.7048, 12, 10, 3218078, 3218078
184.1092185782245, 5.436844, 4.492962, 12, 16, 2834385, 2834385
114.77242107600955, 2.754741, 6.29389, 13, 15, 7330023, 7330023
118.85759623811532, 1.211465, 6.4627263, 13, 15, 9314846, 9314846
46.05229367888785, 21.424353500000002, 0.10632, 13, 18, 4865273, 4865273
185.8818921300026, 0.151252, 4.334141799999999, 13, 19, 5302641, 5302641
167.15938207959653, 3.442679, 5.043512000000001, 13, 22, 5282791, 5282791
65.51452794267959, 7.389082442, 11.653171799999999, 14, 13, 7664897, 7664897
52.61517391945779, 1.5369810000000002, 6.6244956, 14, 18, 214656, 214656
198.64538444912023, 3.662598, 4.374669000000001, 14, 21, 5489243, 5489243
65.0575170231042, 9.417495, 11.6533, 15, 9, 1665156, 1665156
66.89095920314219, 6.7286503, 11.0173265, 15, 19, 68104, 68104
203.99185792598473, 3.3310570000000004, 3.0081037000000004, 15, 20, 5631185, 5631185
123.4299352504388, 4.2841686999999995, 5.9550184, 15, 23, 9310958, 9310958
216.43625881843104, 2.519219, 3.950868, 16, 1, 6034154, 6034154
30.457661735385045, 8.35327971, 21.7057, 16, 5, 4841338, 4841338
20.79716531517306, 8.81532, 11.4987, 16, 11, 6683857, 6683857
1311.6739048223058, 0.08887017, 7.4664470000000005, 17, 8, 6174371, 6174371
102.07425209203166, 1.27061, 7.312176, 17, 11, 1865905, 1865905
44.66630109360801, 12.6151, 25.9258, 17, 18, 873685, 873685
56.30047629282865, 5.7770348899999995, 13.2165719, 18, 3, 3444574, 3444574
203.43908087894602, 1.898503, 4.21397, 19, 11, 5512132, 5512132
81.89312724278784, 5.3756124, 9.3012206, 19, 18, 66104, 66104
76.86707231254582, 34.79922, 17.8235, 19, 24, 2054742, 2054742
199.18428072374832, 0.4921254, 1.68224, 20, 7, 1400483, 1400483
58.056490983462595, 1.1466683, 11.575935, 20, 10, 3518504, 3518504
139.9319103736641, 0.0284425, 12.8319, 20, 10, 5901947, 5901947
778.5664142268427, 0.96232446, 4.954565700000001, 20, 23, 5947396, 5947396
219.1434957286558, 0.356271, 2.9873856, 21, 8, 5912158, 5912158
198.71967210795628, 7.0924397699999995, 4.5292563, 21, 13, 4472075, 4472075
120.8458793011423, 3.1634536, 5.913215999999999, 21, 15, 9967830, 9967830
24.804608474064366, 0.579619, 4.41119, 21, 25, 817961, 817961
53.40664745071001, 1.6693061, 12.8480493, 22, 1, 2024400, 2024400
29.328674130932427, 17.2534231, 11.6457, 22, 5, 7095522, 7095522
162.0942576112809, 6.55063391, 0.0849985, 22, 21, 9250111, 9250111
70.83271352882332, 0.457149, 9.6892934, 22, 25, 9604790, 9604790
498.7854509681965, 0.135105, 13.774107200000001, 23, 8, 125484, 125484
830.490072103062, 0.0392164, 4.148396, 23, 8, 6298492, 6298492
163.05516100318482, 4.43061, 4.473534, 23, 9, 7024242, 7024242
133.0886258678088, 4.7429137, 5.7539967, 23, 15, 2781947, 2781947
31.76747476162734, 8.51847337, 23.0801, 23, 22, 4731076, 4731076
125.16012155183489, 4.41464, 6.027442, 23, 22, 6182530, 6182530
90.16729766714047, 7.003846800000001, 7.9954612, 24, 1, 8642556, 8642556
184.6535111070034, 4.7013277, 4.0989075, 24, 4, 8789312, 8789312
87.61352918851935, 7.39713737, 1.34218, 24, 17, 4514268, 4514268
70.83182762151534, 0.389704, 9.6344112, 25, 5, 4727730, 4727730
179.91736148158338, 0.8520308000000001, 1.7565405, 25, 21, 3444119, 3444119
